date,file,activity_type,duration_min,avg_power,peak_5s,peak_20s,peak_30s,peak_1min,peak_3min,peak_5min,peak_10min,peak_20min,peak_60min,peak_90min,peak_180min,peak_240min,peak_300min,avg_elevation_ft,altitude_category,avg_pace_sec_per_km,avg_hr,peak_peak_5s,peak_peak_20s,peak_peak_30s,peak_peak_1min,peak_peak_3min,peak_peak_5min,peak_peak_10min,peak_peak_20min,peak_peak_60min,peak_peak_90min,peak_peak_180min,peak_peak_240min,peak_peak_300min
2015-08-23,2015-08-23-17-31-12.fit.gz,cycling,84.35,320.95455443588224,633.0,436.0,432.8,425.2,384.9,377.4,369.6,365.2,343.8,,,,,5895.0,colorado,,,,,,,,,,,,,,,
2015-08-25,2015-08-25-16-20-55.fit.gz,cycling,82.2,267.23053527980534,403.2,396.8,393.4,387.6,378.0,374.2,362.8,323.4,286.8,,,,,5439.0,colorado,,,,,,,,,,,,,,,
2015-08-27,2015-08-27-15-58-32.fit.gz,cycling,160.71666666666667,284.46043762314633,631.6,518.2,513.9,423.4,397.3,392.1,346.6,333.4,310.8,299.4,,,,6275.0,colorado,,,,,,,,,,,,,,,
2015-08-29,2015-08-29-10-34-05.fit.gz,cycling,160.71666666666667,258.6672197448927,802.6,482.2,417.0,361.2,299.9,290.5,286.3,282.9,269.5,265.3,,,,6997.0,colorado,,,,,,,,,,,,,,,
2015-08-30,2015-08-30-10-53-35.fit.gz,cycling,69.93333333333334,287.104385128694,585.8,425.3,419.9,413.8,409.1,407.4,406.7,343.1,294.1,,,,,5814.0,colorado,,,,,,,,,,,,,,,
2015-09-01,2015-09-01-17-03-43.fit.gz,cycling,80.33333333333333,277.26182572614107,874.6,785.8,599.3,486.9,405.0,384.7,362.7,327.3,285.0,,,,,5124.0,colorado,,,,,,,,,,,,,,,
2015-09-02,2015-09-02-16-51-32.fit.gz,cycling,111.86666666666666,256.06912991656736,851.0,486.2,448.5,446.6,388.9,381.0,362.6,328.7,274.9,266.8,,,,6002.0,colorado,,,,,,,,,,,,,,,
2015-09-04,2015-09-04-14-23-23.fit.gz,cycling,37.18333333333333,292.18287763334826,735.8,656.1,530.1,413.8,400.4,359.6,341.0,311.8,,,,,,5058.0,colorado,,,,,,,,,,,,,,,
2015-09-05,2015-09-05-13-30-35.fit.gz,cycling,78.36666666666666,253.34432156529135,493.8,477.8,464.5,371.9,361.2,358.1,354.0,349.9,294.3,,,,,6667.0,colorado,,,,,,,,,,,,,,,
2015-09-06,2015-09-06-11-05-57.fit.gz,cycling,195.73333333333332,270.61248297002726,890.0,552.2,498.5,473.0,427.2,404.3,377.9,356.1,311.4,309.0,279.3,,,6512.0,colorado,,,,,,,,,,,,,,,
2015-09-13,2015-09-13-06-39-06.fit.gz,cycling,177.76666666666668,237.2257641102569,506.0,364.9,333.4,311.3,287.0,280.2,272.1,263.6,257.8,251.1,,,,10153.0,colorado,,,,,,,,,,,,,,,
2015-09-16,2015-09-16-14-19-01.fit.gz,cycling,62.81666666666667,270.0018572565667,839.4,594.0,558.7,502.2,387.3,335.8,305.2,298.5,271.5,,,,,5912.0,colorado,,,,,,,,,,,,,,,
2015-09-18,2015-09-17-18-02-26.fit.gz,cycling,49.95,266.51117784451117,511.6,462.8,396.4,322.0,294.0,284.7,275.9,275.6,,,,,,5473.0,colorado,,,,,,,,,,,,,,,
2015-09-20,2015-09-20-11-35-12.fit.gz,cycling,238.33333333333334,245.3551048951049,445.2,404.6,332.8,319.1,288.5,286.2,274.1,267.1,259.3,257.6,250.8,,,6623.0,colorado,,,,,,,,,,,,,,,
2015-09-23,2015-09-23-16-53-22.fit.gz,cycling,59.56666666666667,311.17039731393396,450.6,403.6,403.4,401.1,393.4,393.3,387.7,381.8,,,,,,5875.0,colorado,,,,,,,,,,,,,,,
2015-09-26,2015-09-26-11-58-52.fit.gz,cycling,140.61666666666667,267.91157994547825,951.6,777.7,574.7,429.1,362.1,358.7,316.3,288.3,272.6,267.9,,,,6863.0,colorado,,,,,,,,,,,,,,,
2015-10-06,2015-10-06-17-49-29.fit.gz,cycling,56.3,232.0174659561871,901.8,413.8,363.0,310.0,268.4,256.0,239.7,233.8,,,,,,5126.0,colorado,,,,,,,,,,,,,,,
2015-10-07,2015-10-07-17-02-54.fit.gz,cycling,60.166666666666664,285.40193905817176,953.2,807.0,630.4,506.7,413.4,360.0,330.5,313.0,285.7,,,,,5662.0,colorado,,,,,,,,,,,,,,,
2015-10-08,2015-10-08-17-16-35.fit.gz,cycling,78.55,272.0575005304477,919.6,792.1,585.5,418.5,358.6,347.0,318.7,303.0,278.9,,,,,5368.0,colorado,,,,,,,,,,,,,,,
2015-10-10,2015-10-10-11-54-51.fit.gz,cycling,160.75,238.0993260756869,952.6,544.2,441.1,368.7,311.1,305.6,289.3,270.6,247.0,239.5,,,,7268.0,colorado,,,,,,,,,,,,,,,
2015-10-13,2015-10-13-17-33-45.fit.gz,cycling,50.733333333333334,262.29237844940866,483.4,381.5,369.4,356.6,307.8,296.1,283.8,277.1,,,,,,5475.0,colorado,,,,,,,,,,,,,,,
2015-10-14,wattgod.2015-10-15-01-23-33-667Z.GarminPush.2629336291.fit.gz,cycling,84.6,270.36170212765956,897.4,726.1,539.2,392.8,351.7,346.5,343.8,301.3,283.8,,,,,5462.0,colorado,,,,,,,,,,,,,,,
2015-10-16,wattgod.2015-10-16-14-19-23-818Z.GarminPush.2639906563.fit.gz,cycling,69.4,251.55979827089337,607.6,426.4,377.5,314.7,277.5,267.1,260.4,259.0,253.0,,,,,5992.0,colorado,,,,,,,,,,,,,,,
2015-10-18,wattgod.2015-10-19-01-23-53-918Z.GarminPush.2658356591.fit.gz,cycling,158.26666666666668,247.80728727885426,924.6,483.1,411.6,401.1,384.5,340.0,294.9,268.2,251.5,251.7,,,,6323.0,colorado,,,,,,,,,,,,,,,
2015-10-21,wattgod.2015-10-22-00-33-27-675Z.GarminPush.2680393799.fit.gz,cycling,88.93333333333334,268.3690029985008,442.4,377.4,374.1,370.5,363.0,356.5,354.4,307.8,283.7,,,,,6012.0,colorado,,,,,,,,,,,,,,,
2015-10-23,2015-10-23-17-01-02.fit.gz,cycling,76.45,256.3444517113582,410.4,330.9,322.8,308.0,275.1,271.6,267.0,262.3,259.1,,,,,5319.0,colorado,,,,,,,,,,,,,,,
2015-10-25,2015-10-25-12-05-57.fit.gz,cycling,180.63333333333333,254.96752168296734,471.4,387.2,371.6,360.4,296.2,287.8,279.8,276.4,266.4,264.1,255.0,,,6523.0,colorado,,,,,,,,,,,,,,,
2015-11-07,2015-11-07-13-47-42.fit.gz,cycling,140.93333333333334,284.97599337748346,450.0,367.6,345.1,323.2,311.1,305.7,302.4,300.2,293.9,292.6,,,,5170.0,colorado,,,,,,,,,,,,,,,
2015-11-08,2015-11-08-12-35-46.fit.gz,cycling,212.98333333333332,241.32436027858205,892.2,558.1,456.4,351.1,294.6,285.5,278.5,270.0,255.3,247.1,241.8,,,4978.0,colorado,,,,,,,,,,,,,,,
2015-11-10,2015-11-10-13-01-16.fit.gz,cycling,48.63333333333333,248.92666209732693,886.2,712.1,544.6,384.9,320.0,317.2,287.3,271.8,,,,,,5262.0,colorado,,,,,,,,,,,,,,,
2015-11-11,2015-11-11-14-42-05.fit.gz,cycling,69.61666666666666,269.45152022983,516.0,409.4,380.7,375.0,369.9,342.7,316.5,312.6,277.0,,,,,5496.0,colorado,,,,,,,,,,,,,,,
2015-11-12,2015-11-12-14-04-34.fit.gz,cycling,58.5,208.84472934472936,962.8,519.8,416.3,315.5,281.0,266.4,254.7,237.4,,,,,,5171.0,colorado,,,,,,,,,,,,,,,
2015-11-14,2015-11-14-08-04-08.fit.gz,cycling,149.7,256.6531952794478,976.8,591.9,490.2,430.2,373.1,363.6,340.7,320.9,287.9,268.8,,,,5038.0,colorado,,,,,,,,,,,,,,,
2015-11-21,2015-11-21-14-44-58.fit.gz,cycling,119.51666666666667,251.08269418491145,442.0,331.3,329.2,325.7,320.5,317.0,293.5,273.6,265.7,257.3,,,,5247.0,colorado,,,,,,,,,,,,,,,
2015-11-24,2015-11-24-13-04-05.fit.gz,cycling,57.93333333333333,238.81357882623706,882.0,784.7,575.2,394.6,311.6,281.9,272.8,261.6,,,,,,5144.0,colorado,,,,,,,,,,,,,,,
2015-12-05,2015-12-05-11-52-56.fit.gz,cycling,184.06666666666666,243.51494023904382,722.0,585.6,428.7,400.5,339.5,332.3,325.1,310.2,276.3,261.7,244.8,,,4765.0,colorado,,,,,,,,,,,,,,,
2015-12-16,2015-12-16-16-35-42.fit.gz,cycling,56.78333333333333,261.10155562078074,386.0,379.5,378.8,374.3,331.4,319.8,316.9,297.8,,,,,,5328.0,colorado,,,,,,,,,,,,,,,
2016-01-14,2016-01-14-13-06-26.fit.gz,cycling,55.55,254.57275727572758,366.0,334.9,333.1,320.3,313.9,310.3,281.7,277.8,,,,,,5485.0,colorado,,,,,,,,,,,,,,,
2016-01-16,2016-01-16-11-59-24.fit.gz,cycling,216.6,229.94906124961526,439.8,348.4,319.7,277.0,254.9,245.1,243.3,240.6,235.5,233.7,230.2,,,5324.0,colorado,,,,,,,,,,,,,,,
2016-01-17,2016-01-17-12-45-31.fit.gz,cycling,240.26666666666668,245.74167591564927,466.8,442.8,392.7,309.0,279.8,275.6,272.1,270.2,266.5,263.2,248.8,245.8,,5067.0,colorado,,,,,,,,,,,,,,,
2016-01-19,2016-01-19-14-16-12.fit.gz,cycling,70.56666666666666,264.0051960321209,789.4,653.1,521.0,469.8,382.6,364.0,315.0,302.8,270.6,,,,,4965.0,colorado,,,,,,,,,,,,,,,
2016-01-21,2016-01-21-16-12-27.fit.gz,cycling,29.783333333333335,275.658645775042,399.0,381.2,370.1,359.6,328.2,323.1,289.5,287.5,,,,,,5206.0,colorado,,,,,,,,,,,,,,,
2016-01-22,2016-01-22-07-07-55.fit.gz,cycling,73.06666666666666,272.4945255474453,396.6,354.8,350.4,343.2,331.1,330.1,318.6,309.4,282.2,,,,,5378.0,colorado,,,,,,,,,,,,,,,
2016-01-23,2016-01-23-09-22-37.fit.gz,cycling,316.5833333333333,252.49060279020796,963.6,575.7,529.5,496.9,390.2,368.0,328.7,319.9,287.4,281.8,268.7,260.9,254.8,5316.0,colorado,,,,,,,,,,,,,,,
2016-01-24,2016-01-24-10-07-13.fit.gz,cycling,159.01666666666668,259.0349020018866,888.0,628.2,500.5,383.3,367.3,343.3,328.5,302.1,294.4,278.3,,,,5417.0,colorado,,,,,,,,,,,,,,,
2016-01-26,2016-01-26-16-29-00.fit.gz,cycling,105.03333333333333,275.8559187559505,755.8,691.5,550.7,432.6,394.4,389.8,353.6,322.4,304.3,282.9,,,,5210.0,colorado,,,,,,,,,,,,,,,
2016-01-29,2016-01-29-06-46-54.fit.gz,cycling,99.06666666666666,282.00672947510094,540.8,426.1,423.2,412.1,373.8,348.3,329.2,310.6,299.1,286.5,,,,5339.0,colorado,,,,,,,,,,,,,,,
2016-01-30,2016-01-30-09-38-37.fit.gz,cycling,265.6,259.19170431726906,881.4,615.2,540.1,487.3,406.8,350.8,333.5,323.6,269.7,265.0,263.0,260.8,,5375.0,colorado,,,,,,,,,,,,,,,
2016-02-03,2016-02-03-13-00-13.fit.gz,cycling,56.516666666666666,244.59156590976113,352.0,291.0,277.0,261.1,257.9,255.8,252.8,252.0,,,,,,5332.0,colorado,,,,,,,,,,,,,,,
2016-02-06,2016-02-05-17-16-36.fit.gz,cycling,52.11666666666667,270.88487368084424,700.0,465.7,414.4,404.6,378.4,355.7,297.3,290.8,,,,,,5140.0,colorado,,,,,,,,,,,,,,,
2016-02-07,2016-02-07-10-26-06.fit.gz,cycling,222.25,260.71796025496815,1026.4,723.6,587.2,489.7,359.4,326.5,298.9,282.8,272.9,266.2,265.5,,,5363.0,colorado,,,,,,,,,,,,,,,
2016-02-09,2016-02-09-13-30-35.fit.gz,cycling,60.21666666666667,287.3097149183504,404.8,384.9,381.9,375.1,366.0,362.4,340.6,301.1,288.0,,,,,5357.0,colorado,,,,,,,,,,,,,,,
2016-02-12,2016-02-12-15-01-04.fit.gz,cycling,125.98333333333333,251.42558539489352,483.8,416.0,408.6,404.2,393.5,339.6,306.2,292.2,264.4,257.7,,,,5464.0,colorado,,,,,,,,,,,,,,,
2016-02-13,2016-02-13-10-35-50.fit.gz,cycling,245.43333333333334,261.61462719000406,715.6,656.4,520.0,426.7,420.6,370.1,306.5,287.3,279.4,272.1,264.0,263.0,,5918.0,colorado,,,,,,,,,,,,,,,
2016-02-14,2016-02-14-12-45-59.fit.gz,cycling,190.36666666666667,268.0822097706181,586.6,443.0,406.0,372.1,358.9,355.6,347.7,324.8,304.9,289.1,270.9,,,5466.0,colorado,,,,,,,,,,,,,,,
2016-02-15,2016-02-15-11-07-32.fit.gz,cycling,98.43333333333334,265.20436843887575,988.0,597.1,481.8,372.4,297.3,292.4,281.0,272.5,269.2,266.2,,,,5167.0,colorado,,,,,,,,,,,,,,,
2016-02-18,2016-02-18-14-34-19.fit.gz,cycling,73.7,259.4314789687924,407.2,339.1,314.3,304.1,296.1,283.5,270.5,264.8,261.1,,,,,5503.0,colorado,,,,,,,,,,,,,,,
2016-02-19,2016-02-19-15-32-25.fit.gz,cycling,57.983333333333334,307.7812589824662,423.2,398.9,388.5,383.9,365.7,364.4,349.0,329.7,,,,,,5259.0,colorado,,,,,,,,,,,,,,,
2016-02-20,2016-02-20-08-54-00.fit.gz,cycling,193.91666666666666,256.78977223893423,1045.8,747.2,607.8,463.3,390.6,360.6,328.9,299.1,276.0,268.1,261.5,,,7470.0,colorado,,,,,,,,,,,,,,,
2016-02-21,2016-02-21-10-07-24.fit.gz,cycling,323.01666666666665,243.95134409989166,760.4,447.5,426.6,419.4,414.1,401.8,364.8,348.5,287.7,275.8,259.8,253.6,246.7,4986.0,colorado,,,,,,,,,,,,,,,
2016-02-25,2016-02-25-13-37-25.fit.gz,cycling,73.58333333333333,281.3642129105323,393.2,383.1,381.4,373.8,336.2,335.9,302.6,301.1,286.0,,,,,5058.0,colorado,,,,,,,,,,,,,,,
2016-02-26,2016-02-26-13-39-52.fit.gz,cycling,68.51666666666667,294.1999513500365,637.2,619.6,615.1,601.9,447.2,423.9,396.8,370.3,301.1,,,,,5031.0,colorado,,,,,,,,,,,,,,,
2016-02-27,2016-02-27-11-50-46.fit.gz,cycling,234.75,281.01434149804754,461.2,373.7,358.6,336.2,321.9,318.3,314.9,310.2,307.0,304.4,294.2,,,5197.0,colorado,,,,,,,,,,,,,,,
2016-02-28,2016-02-28-11-49-23.fit.gz,cycling,167.08333333333334,267.08658354114715,965.4,766.1,584.9,457.9,367.7,352.8,324.1,295.1,280.1,274.9,,,,7143.0,colorado,,,,,,,,,,,,,,,
2016-03-01,2016-03-01-15-41-33.fit.gz,cycling,71.81666666666666,308.1297284752843,831.4,534.9,498.9,472.2,416.5,389.8,375.5,344.0,314.5,,,,,5216.0,colorado,,,,,,,,,,,,,,,
2016-03-04,2016-03-04-12-07-58.fit.gz,cycling,60.7,266.16831411312467,642.2,494.5,432.3,395.5,377.3,319.6,314.5,302.9,267.1,,,,,5396.0,colorado,,,,,,,,,,,,,,,
2016-03-05,2016-03-05-08-36-08.fit.gz,cycling,100.8,264.95734126984127,458.0,424.2,418.6,400.9,366.8,359.6,351.4,348.8,277.4,267.0,,,,5591.0,colorado,,,,,,,,,,,,,,,
2016-03-06,2016-03-06-13-21-59.fit.gz,cycling,167.56666666666666,278.2067833698031,825.4,652.0,602.9,548.0,489.0,455.5,415.5,358.8,305.3,292.4,,,,5511.0,colorado,,,,,,,,,,,,,,,
2016-03-08,2016-03-08-16-15-29.fit.gz,cycling,122.81666666666666,283.32826706473065,1047.6,528.9,463.6,453.8,408.9,379.4,366.2,335.2,310.8,295.8,,,,5251.0,colorado,,,,,,,,,,,,,,,
2016-03-10,2016-03-10-15-59-33.fit.gz,cycling,112.88333333333334,279.00826812343126,895.6,627.4,522.1,475.2,447.1,401.7,380.3,341.5,298.8,285.3,,,,5084.0,colorado,,,,,,,,,,,,,,,
2016-03-11,2016-03-11-12-16-39.fit.gz,cycling,73.35,310.6525789593274,819.8,656.6,618.0,476.3,406.6,356.6,355.1,346.4,311.6,,,,,5144.0,colorado,,,,,,,,,,,,,,,
2016-03-14,2016-03-14-16-58-15.fit.gz,cycling,94.16666666666667,263.69433628318586,382.0,331.1,314.0,303.2,284.9,275.4,271.1,267.7,264.2,263.8,,,,5198.0,colorado,,,,,,,,,,,,,,,
2016-03-15,2016-03-15-17-06-02.fit.gz,cycling,90.38333333333334,276.78037986354417,745.4,516.8,515.5,512.6,410.9,353.0,343.4,323.2,289.2,277.1,,,,5267.0,colorado,,,,,,,,,,,,,,,
2016-03-16,2016-03-16-16-20-26.fit.gz,cycling,98.53333333333333,269.8672192151556,434.4,388.9,385.5,383.2,361.2,355.5,338.8,305.5,280.8,270.9,,,,5247.0,colorado,,,,,,,,,,,,,,,
2016-03-18,2016-03-18-17-00-25.fit.gz,cycling,44.55,245.02282080059857,552.6,498.4,490.2,385.8,364.9,319.7,296.2,280.0,,,,,,4139.0,intermediate,,,,,,,,,,,,,,,
2016-03-19,2016-03-19-09-45-47.fit.gz,cycling,41.96666666666667,303.82565528196983,521.0,507.8,468.9,411.3,368.9,364.9,361.2,349.1,,,,,,2719.0,sea_level,,,,,,,,,,,,,,,
2016-03-20,2016-03-20-08-28-36.fit.gz,cycling,201.1,309.5434278136914,872.0,609.5,507.4,459.5,405.0,388.8,362.5,353.6,341.1,324.5,313.0,,,3658.0,intermediate,,,,,,,,,,,,,,,
2016-03-22,2016-03-22-16-11-55.fit.gz,cycling,84.33333333333333,289.5719367588933,431.2,412.2,395.0,381.0,359.4,342.5,332.9,324.5,300.1,,,,,5306.0,colorado,,,,,,,,,,,,,,,
2016-03-24,2016-03-24-16-36-38.fit.gz,cycling,110.33333333333333,276.4845921450151,725.2,511.0,457.8,433.8,426.4,375.2,360.6,322.0,294.6,281.8,,,,5312.0,colorado,,,,,,,,,,,,,,,
2016-03-25,2016-03-25-14-52-30.fit.gz,cycling,73.9,247.83987370320253,414.2,331.0,307.2,291.2,282.1,275.1,270.1,267.4,250.0,,,,,5216.0,colorado,,,,,,,,,,,,,,,
2016-03-26,2016-03-26-14-57-39.fit.gz,cycling,147.9,275.96202389001576,635.2,613.8,508.7,418.1,405.5,392.2,384.9,343.5,302.9,287.8,,,,5557.0,colorado,,,,,,,,,,,,,,,
2016-03-27,2016-03-27-10-48-28.fit.gz,cycling,285.48333333333335,268.2775410123183,972.4,575.4,465.7,450.8,425.6,383.1,362.4,323.5,305.0,300.1,286.4,275.5,,5362.0,colorado,,,,,,,,,,,,,,,
2016-03-28,2016-03-28-17-11-34.fit.gz,cycling,63.28333333333333,298.7442717935212,416.6,391.1,384.1,378.0,364.1,354.4,341.6,333.1,301.1,,,,,5237.0,colorado,,,,,,,,,,,,,,,
2016-03-29,2016-03-29-17-01-56.fit.gz,cycling,112.11666666666666,294.88122491452356,614.0,512.9,465.8,442.5,381.6,376.1,371.4,341.2,321.0,308.2,,,,5347.0,colorado,,,,,,,,,,,,,,,
2016-03-31,2016-03-31-17-19-09.fit.gz,cycling,77.68333333333334,287.7238789959236,430.6,415.5,413.2,411.4,406.6,404.2,398.5,369.0,296.0,,,,,5389.0,colorado,,,,,,,,,,,,,,,
2016-04-01,2016-04-01-16-08-34.fit.gz,cycling,51.18333333333333,276.3497232171931,1132.6,659.4,519.3,380.2,327.2,312.3,291.6,285.8,,,,,,5288.0,colorado,,,,,,,,,,,,,,,
2016-04-02,2016-04-02-14-13-58.fit.gz,cycling,106.11666666666666,261.3931207790168,849.0,522.8,437.2,361.0,310.5,297.3,285.3,273.2,264.6,261.6,,,,5591.0,colorado,,,,,,,,,,,,,,,
2016-04-03,2016-04-03-11-43-46.fit.gz,cycling,33.56666666666667,305.862959285005,961.8,638.1,576.0,510.0,403.1,377.6,349.7,323.0,,,,,,6780.0,colorado,,,,,,,,,,,,,,,
2016-04-04,2016-04-04-17-10-18.fit.gz,cycling,81.86666666666666,277.45582247557,769.2,563.2,489.7,401.0,389.4,378.8,362.7,336.1,286.7,,,,,5228.0,colorado,,,,,,,,,,,,,,,
2016-04-05,2016-04-05-07-11-30.fit.gz,cycling,61.46666666666667,313.02277657266814,679.6,582.0,487.6,430.2,417.3,376.0,364.8,350.8,315.7,,,,,5713.0,colorado,,,,,,,,,,,,,,,
2016-04-06,2016-04-06-17-00-13.fit.gz,cycling,85.83333333333333,294.46252427184464,429.0,408.9,406.7,392.7,361.4,336.9,334.6,329.7,307.0,,,,,5439.0,colorado,,,,,,,,,,,,,,,
2016-04-07,2016-04-07-16-01-45.fit.gz,cycling,106.2,300.91854990583806,775.0,681.9,592.3,489.4,438.2,402.3,347.1,343.1,325.1,309.5,,,,5333.0,colorado,,,,,,,,,,,,,,,
2016-04-08,2016-04-08-11-28-54.fit.gz,cycling,63.68333333333333,176.66160690918608,563.2,428.3,362.0,296.6,241.4,237.1,230.7,209.7,178.8,,,,,5040.0,colorado,,,,,,,,,,,,,,,
2016-04-09,2016-04-09-10-43-08.fit.gz,cycling,190.66666666666666,290.2243881118881,514.8,457.4,431.0,421.3,385.8,379.4,363.7,355.5,347.9,323.8,292.6,,,5829.0,colorado,,,,,,,,,,,,,,,
2016-04-10,2016-04-10-09-46-07.fit.gz,cycling,248.93333333333334,267.71243974290303,1052.4,681.5,530.3,469.4,459.9,441.8,378.6,347.6,325.3,305.5,278.6,269.4,,5625.0,colorado,,,,,,,,,,,,,,,
2016-04-13,2016-04-13-16-34-13.fit.gz,cycling,121.31666666666666,291.1302376700096,595.0,561.7,473.3,432.1,413.9,410.2,382.9,377.3,340.1,309.3,,,,5562.0,colorado,,,,,,,,,,,,,,,
2016-04-14,2016-04-14-15-39-50.fit.gz,cycling,77.36666666666666,294.1417492460146,455.2,432.8,431.4,425.9,407.5,369.4,334.4,330.0,310.0,,,,,5421.0,colorado,,,,,,,,,,,,,,,
2016-04-15,2016-04-15-07-04-50.fit.gz,cycling,79.86666666666666,263.0369365609349,872.0,678.4,589.6,540.0,401.9,349.4,305.6,302.0,285.6,,,,,5301.0,colorado,,,,,,,,,,,,,,,
2016-04-18,2016-04-18-17-10-17.fit.gz,cycling,111.73333333333333,265.1315632458234,697.0,401.4,399.3,383.5,342.1,325.1,320.9,318.0,291.4,269.1,,,,5034.0,colorado,,,,,,,,,,,,,,,
2016-04-19,2016-04-19-16-36-27.fit.gz,cycling,77.25,289.69687162891046,425.0,414.1,408.1,397.5,386.5,383.5,379.1,331.3,302.2,,,,,5399.0,colorado,,,,,,,,,,,,,,,
2016-04-20,2016-04-20-16-22-23.fit.gz,cycling,100.85,277.71459262931745,884.0,513.5,456.5,439.5,430.4,384.9,370.6,348.7,305.2,281.4,,,,5476.0,colorado,,,,,,,,,,,,,,,
2016-04-21,2016-04-21-14-41-33.fit.gz,cycling,95.43333333333334,288.075619979043,499.0,469.5,455.1,445.7,399.1,385.6,376.3,352.4,309.1,291.2,,,,5392.0,colorado,,,,,,,,,,,,,,,
2016-04-22,2016-04-22-12-55-32.fit.gz,cycling,64.45,296.5474528057926,1061.4,554.0,456.7,381.1,333.7,318.6,311.9,305.3,300.1,,,,,5118.0,colorado,,,,,,,,,,,,,,,
2016-04-25,2016-04-25-11-31-50.fit.gz,cycling,48.6,269.30418381344305,632.8,608.4,582.6,390.6,323.2,307.7,287.7,274.4,,,,,,5240.0,colorado,,,,,,,,,,,,,,,
2016-04-26,2016-04-26-16-34-29.fit.gz,cycling,126.03333333333333,263.57431896323726,882.8,567.4,549.2,461.5,390.2,377.2,324.8,315.6,287.9,276.4,,,,5365.0,colorado,,,,,,,,,,,,,,,
2016-04-27,2016-04-27-16-58-10.fit.gz,cycling,88.35,285.8217317487267,434.6,421.2,419.1,407.9,386.4,379.6,376.1,348.2,305.7,,,,,5257.0,colorado,,,,,,,,,,,,,,,
2016-04-29,2016-04-29-13-58-15.fit.gz,cycling,59.583333333333336,281.7756643356643,391.2,331.1,319.2,303.7,297.0,295.6,294.9,292.5,,,,,,5153.0,colorado,,,,,,,,,,,,,,,
2016-05-01,2016-05-01-13-17-34.fit.gz,cycling,151.35,273.00991080277504,916.6,523.0,461.5,456.8,450.4,440.9,370.9,358.7,297.2,282.5,,,,5561.0,colorado,,,,,,,,,,,,,,,
2016-05-03,2016-05-03-15-01-20.fit.gz,cycling,53.766666666666666,270.86143831370117,744.8,583.0,501.6,441.7,405.6,388.3,364.7,314.7,,,,,,5768.0,colorado,,,,,,,,,,,,,,,
2016-05-04,2016-05-04-09-52-26.fit.gz,cycling,183.98333333333332,297.40837032339886,958.4,853.8,699.9,556.1,421.5,386.9,371.5,354.9,313.6,309.6,301.3,,,5067.0,colorado,,,,,,,,,,,,,,,
2016-05-05,2016-05-05-09-36-08.fit.gz,cycling,152.86666666666667,307.5105756650676,796.4,579.9,509.9,486.2,435.8,418.5,380.1,363.3,339.5,311.3,,,,6036.0,colorado,,,,,,,,,,,,,,,
2016-05-06,2016-05-06-13-36-20.fit.gz,cycling,63.78333333333333,302.4698197021165,631.8,541.6,502.8,459.0,407.8,390.1,381.5,356.9,313.9,,,,,5905.0,colorado,,,,,,,,,,,,,,,
2016-05-07,2016-05-07-12-29-35.fit.gz,cycling,68.46666666666667,342.37268743914314,981.0,687.0,619.0,532.3,450.3,448.6,425.8,404.0,365.6,,,,,5924.0,colorado,,,,,,,,,,,,,,,
2016-05-08,2016-05-08-07-25-38.fit.gz,cycling,228.56666666666666,298.3674347382237,765.6,583.2,515.4,458.6,418.9,399.3,380.1,358.1,324.8,314.8,308.3,,,6496.0,colorado,,,,,,,,,,,,,,,
2016-05-11,2016-05-11-17-13-42.fit.gz,cycling,73.88333333333334,248.79224001804647,579.4,338.9,315.9,311.8,296.7,284.4,265.3,256.6,250.9,,,,,5230.0,colorado,,,,,,,,,,,,,,,
2016-05-12,2016-05-12-17-10-48.fit.gz,cycling,91.3,237.38116100766703,1053.4,697.0,607.2,451.8,403.0,392.0,351.5,292.9,251.9,238.4,,,,5121.0,colorado,,,,,,,,,,,,,,,
2016-05-13,2016-05-13-14-59-23.fit.gz,cycling,40.81666666666667,322.44834626378116,706.0,471.5,469.7,441.9,412.9,408.4,400.1,367.9,,,,,,5683.0,colorado,,,,,,,,,,,,,,,
2016-05-17,2016-05-17-17-39-29.fit.gz,cycling,110.83333333333333,285.1633082706767,795.8,625.0,510.7,480.2,394.0,368.4,353.2,342.1,316.7,294.9,,,,5500.0,colorado,,,,,,,,,,,,,,,
2016-05-19,2016-05-19-17-18-16.fit.gz,cycling,99.35,264.91410837107867,765.6,499.9,488.2,426.5,377.5,368.0,358.4,328.3,279.7,268.3,,,,5432.0,colorado,,,,,,,,,,,,,,,
2016-05-20,2016-05-20-15-32-48.fit.gz,cycling,33.85,306.81536189069425,591.0,466.3,450.5,427.6,387.0,378.2,376.1,347.7,,,,,,5521.0,colorado,,,,,,,,,,,,,,,
2016-05-21,2016-05-21-10-53-48.fit.gz,cycling,181.23333333333332,264.1366562442523,983.0,598.7,524.7,477.7,410.3,390.8,371.0,356.7,338.5,327.0,264.8,,,5710.0,colorado,,,,,,,,,,,,,,,
2016-05-22,2016-05-22-11-03-06.fit.gz,cycling,82.0,315.19451219512194,900.2,689.1,644.2,515.2,421.1,399.6,376.9,365.7,335.6,,,,,5643.0,colorado,,,,,,,,,,,,,,,
2016-05-25,2016-05-25-17-06-38.fit.gz,cycling,129.26666666666668,278.7839092315627,563.0,515.0,503.6,477.0,439.2,408.9,342.3,325.8,311.8,295.0,,,,5353.0,colorado,,,,,,,,,,,,,,,
